step,episode,ret,len,true_success,classifier_success,interv_frac
21586,484,1.0,36,1.0,1.0,0.0
21614,485,1.0,28,1.0,1.0,0.2857142857142857
21645,486,1.0,31,1.0,1.0,0.0
21677,487,1.0,32,1.0,1.0,0.5
21709,488,1.0,32,1.0,1.0,0.25
21742,489,1.0,33,1.0,1.0,0.5757575757575758
21774,490,1.0,32,1.0,1.0,0.25
21802,491,1.0,28,1.0,1.0,0.0
21842,492,1.0,40,1.0,1.0,0.0
21873,493,1.0,31,1.0,1.0,0.0
21905,494,1.0,32,1.0,1.0,0.0
21932,495,1.0,27,1.0,1.0,0.2962962962962963
21960,496,1.0,28,1.0,1.0,0.0
21991,497,1.0,31,1.0,1.0,0.0
22021,498,1.0,30,1.0,1.0,0.26666666666666666
22048,499,1.0,27,1.0,1.0,0.0
22078,500,1.0,30,1.0,1.0,0.0
22109,501,1.0,31,1.0,1.0,0.0
22147,502,1.0,38,1.0,1.0,0.0
22179,503,1.0,32,1.0,1.0,0.0
22214,504,1.0,35,1.0,1.0,0.22857142857142856
22244,505,1.0,30,1.0,1.0,0.0
22276,506,1.0,32,1.0,1.0,0.0
22306,507,1.0,30,1.0,1.0,0.0
22338,508,1.0,32,1.0,1.0,0.0
22370,509,1.0,32,1.0,1.0,0.0
22402,510,1.0,32,1.0,1.0,0.0
22432,511,1.0,30,1.0,1.0,0.36666666666666664
22468,512,1.0,36,1.0,1.0,0.0
22501,513,1.0,33,1.0,1.0,0.0
22547,514,1.0,46,1.0,1.0,0.0
22575,515,1.0,28,1.0,1.0,0.0
22606,516,1.0,31,1.0,1.0,0.25806451612903225
22637,517,1.0,31,1.0,1.0,0.0
22677,518,1.0,40,1.0,1.0,0.0
22707,519,1.0,30,1.0,1.0,0.26666666666666666
22744,520,1.0,37,1.0,1.0,0.0
22773,521,1.0,29,1.0,1.0,0.0
22804,522,1.0,31,1.0,1.0,0.0
22840,523,1.0,36,1.0,1.0,0.2222222222222222
22873,524,1.0,33,1.0,1.0,0.0
22903,525,1.0,30,1.0,1.0,0.0
22933,526,1.0,30,1.0,1.0,0.5
22962,527,1.0,29,1.0,1.0,0.0
22990,528,1.0,28,1.0,1.0,0.0
23020,529,1.0,30,1.0,1.0,0.26666666666666666
23049,530,1.0,29,1.0,1.0,0.0
23080,531,1.0,31,1.0,1.0,0.0
23111,532,1.0,31,1.0,1.0,0.0
23141,533,1.0,30,1.0,1.0,0.26666666666666666
23170,534,1.0,29,1.0,1.0,0.0
23199,535,1.0,29,1.0,1.0,0.0
23229,536,1.0,30,1.0,1.0,0.0
