step,episode,ret,len,true_success,classifier_success,interv_frac
27169,513,1.0,39,1.0,1.0,0.0
27222,514,1.0,53,1.0,1.0,0.0
27255,515,1.0,33,1.0,1.0,0.0
27285,516,1.0,30,1.0,1.0,0.0
27316,517,1.0,31,1.0,1.0,0.0
27369,518,1.0,53,1.0,1.0,0.0
27413,519,1.0,44,1.0,1.0,0.0
27442,520,1.0,29,1.0,1.0,0.0
27472,521,1.0,30,1.0,1.0,0.0
27507,522,1.0,35,1.0,1.0,0.0
27553,523,1.0,46,1.0,1.0,0.0
27584,524,1.0,31,1.0,1.0,0.0
27618,525,1.0,34,1.0,1.0,0.0
27651,526,1.0,33,1.0,1.0,0.0
27680,527,1.0,29,1.0,1.0,0.0
27712,528,1.0,32,1.0,1.0,0.0
27745,529,1.0,33,1.0,1.0,0.0
27778,530,1.0,33,1.0,1.0,0.0
27807,531,1.0,29,1.0,1.0,0.0
27840,532,1.0,33,1.0,1.0,0.0
27881,533,1.0,41,1.0,1.0,0.0
27912,534,1.0,31,1.0,1.0,0.0
27948,535,1.0,36,1.0,1.0,0.0
27980,536,1.0,32,1.0,1.0,0.0
28013,537,1.0,33,1.0,1.0,0.0
28050,538,1.0,37,1.0,1.0,0.0
28083,539,1.0,33,1.0,1.0,0.0
28118,540,1.0,35,1.0,1.0,0.0
28150,541,1.0,32,1.0,1.0,0.0
28183,542,1.0,33,1.0,1.0,0.0
28214,543,1.0,31,1.0,1.0,0.0
28246,544,1.0,32,1.0,1.0,0.0
28278,545,1.0,32,1.0,1.0,0.0
28307,546,1.0,29,1.0,1.0,0.0
28347,547,1.0,40,1.0,1.0,0.0
28374,548,1.0,27,1.0,1.0,0.0
28406,549,1.0,32,1.0,1.0,0.0
28444,550,1.0,38,1.0,1.0,0.0
28477,551,1.0,33,1.0,1.0,0.0
28516,552,1.0,39,1.0,1.0,0.0
28547,553,1.0,31,1.0,1.0,0.0
28591,554,1.0,44,1.0,1.0,0.0
28629,555,1.0,38,1.0,1.0,0.0
28660,556,1.0,31,1.0,1.0,0.0
28694,557,1.0,34,1.0,1.0,0.0
28726,558,1.0,32,1.0,1.0,0.0
28762,559,1.0,36,1.0,1.0,0.0
28793,560,1.0,31,1.0,1.0,0.0
28837,561,1.0,44,1.0,1.0,0.0
28869,562,1.0,32,1.0,1.0,0.0
28905,563,1.0,36,1.0,1.0,0.0
28942,564,1.0,37,1.0,1.0,0.0
28974,565,1.0,32,1.0,1.0,0.0
29011,566,1.0,37,1.0,1.0,0.0
29044,567,1.0,33,1.0,1.0,0.0
29077,568,1.0,33,1.0,1.0,0.0
29115,569,1.0,38,1.0,1.0,0.0
29149,570,1.0,34,1.0,1.0,0.0
29182,571,1.0,33,1.0,1.0,0.0
29214,572,1.0,32,1.0,1.0,0.0
29245,573,1.0,31,1.0,1.0,0.0
29277,574,1.0,32,1.0,1.0,0.0
29318,575,1.0,41,1.0,1.0,0.0
29350,576,1.0,32,1.0,1.0,0.0
29380,577,1.0,30,1.0,1.0,0.0
29418,578,1.0,38,1.0,1.0,0.0
29449,579,1.0,31,1.0,1.0,0.0
29485,580,1.0,36,1.0,1.0,0.0
29521,581,1.0,36,1.0,1.0,0.0
29559,582,1.0,38,1.0,1.0,0.0
29596,583,1.0,37,1.0,1.0,0.0
29634,584,1.0,38,1.0,1.0,0.0
29667,585,1.0,33,1.0,1.0,0.0
29697,586,1.0,30,1.0,1.0,0.0
29735,587,1.0,38,1.0,1.0,0.0
29767,588,1.0,32,1.0,1.0,0.0
29802,589,1.0,35,1.0,1.0,0.0
29835,590,1.0,33,1.0,1.0,0.0
29868,591,1.0,33,1.0,1.0,0.0
29903,592,1.0,35,1.0,1.0,0.0
29935,593,1.0,32,1.0,1.0,0.0
29965,594,1.0,30,1.0,1.0,0.0
29994,595,1.0,29,1.0,1.0,0.0
